custom/best_energy,env71/episode_return,env3/episode_return_disc,env28/episode_return_disc,env56/episode_return_disc,env50/episode_return,env77/episode_return_disc,env11/episode_return_disc,env55/episode_return,env53/episode_return,env31/episode_return,env70/episode_return_disc,env23/episode_return,env0/episode_return_disc,env20/episode_return_disc,env24/episode_return_disc,env6/episode_return,env49/episode_return_disc,env42/episode_return,env47/episode_return_disc,env26/episode_return_disc,env31/episode_return_disc,env9/episode_return_disc,env32/episode_return_disc,env73/episode_return_disc,env9/episode_return,env33/episode_return,env54/episode_return_disc,env57/episode_return,env78/episode_return,env39/episode_return_disc,env66/episode_return,env35/episode_return_disc,env15/episode_return,env48/episode_return_disc,env53/episode_return_disc,env41/episode_return_disc,env5/episode_return,env12/episode_return,env72/episode_return_disc,env40/episode_return_disc,env60/episode_return_disc,env75/episode_return_disc,env16/episode_return,env30/episode_return_disc,env51/episode_return,env36/episode_return,env77/episode_return,env25/episode_return_disc,env38/episode_return,env48/episode_return,env17/episode_return,env61/episode_return_disc,env21/episode_return,env66/episode_return_disc,env61/episode_return,env75/episode_return,env60/episode_return,env42/episode_return_disc,env7/episode_return_disc,env71/episode_return_disc,env64/episode_return,env69/episode_return,env14/episode_return_disc,env14/episode_return,env58/episode_return_disc,env39/episode_return,env23/episode_return_disc,env72/episode_return,env37/episode_return_disc,env27/episode_return_disc,env78/episode_return_disc,env62/episode_return,env59/episode_return,env7/episode_return,env29/episode_return_disc,env18/episode_return_disc,env21/episode_return_disc,env1/episode_return,env38/episode_return_disc,env47/episode_return,env2/episode_return,env65/episode_return_disc,env28/episode_return,env10/episode_return_disc,env67/episode_return_disc,env79/episode_return,env45/episode_return_disc,env13/episode_return,env24/episode_return,env25/episode_return,env43/episode_return_disc,env22/episode_return_disc,env36/episode_return_disc,env56/episode_return,env19/episode_return_disc,env8/episode_return_disc,env69/episode_return_disc,env0/episode_return,env13/episode_return_disc,env32/episode_return,env44/episode_return_disc,env58/episode_return,env2/episode_return_disc,env3/episode_return,env6/episode_return_disc,env62/episode_return_disc,env41/episode_return,env29/episode_return,env1/episode_return_disc,env18/episode_return,env52/episode_return_disc,env11/episode_return,env40/episode_return,env52/episode_return,env65/episode_return,env49/episode_return,env70/episode_return,env73/episode_return,env15/episode_return_disc,env55/episode_return_disc,env12/episode_return_disc,env27/episode_return,env64/episode_return_disc,env54/episode_return,env43/episode_return,env4/episode_return_disc,env30/episode_return,env46/episode_return,env44/episode_return,env50/episode_return_disc,env4/episode_return,env22/episode_return,env26/episode_return,env63/episode_return,env17/episode_return_disc,env76/episode_return,env76/episode_return_disc,env79/episode_return_disc,env5/episode_return_disc,env34/episode_return_disc,env8/episode_return,env19/episode_return,env16/episode_return_disc,env37/episode_return,env63/episode_return_disc,env33/episode_return_disc,env57/episode_return_disc,env45/episode_return,env74/episode_return,env20/episode_return,env59/episode_return_disc,env68/episode_return_disc,env34/episode_return,env46/episode_return_disc,env67/episode_return,env10/episode_return,env68/episode_return,env35/episode_return,env74/episode_return_disc,env51/episode_return_disc,time/total_timesteps,eval/mean_reward,eval/mean_ep_length,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,train/learning_rate,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/n_updates,train/clip_range,train/loss,train/explained_variance
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20.0,18.270347595214844,18.270347595214844,4.152351379394531,20.0,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,14.285714149475098,20.0,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,16.66666603088379,18.270347595214844,20.0,20.0,20.0,13.050248146057129,18.270347595214844,18.270347595214844,4.545454502105713,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,14.285714149475098,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,15.225289344787598,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,20.0,18.270347595214844,13.050248146057129,30400,19.877777780000002,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30400,,,10.0,3123,19,9,19.5228355,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.02094454,1.5408691473305225,-0.028010300805908626,-4.057958054542541,0.23593750331783667,76,0.2,1.2050648927688599,0.40341687202453613
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,13.050248146057129,20.0,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,6.5251240730285645,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,11.11111068725586,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,7.142857074737549,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,10.150193214416504,20.0,20.0,18.270347595214844,20.0,13.050248146057129,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,20.0,20.0,20.0,14.285714149475098,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,14.285714149475098,20.0,20.0,18.270347595214844,18.270347595214844,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,16.66666603088379,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,15.225289344787598,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,20.0,18.270347595214844,18.270347595214844,32000,20.0,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000,,,10.0,3221,20,9,19.78095238,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.025553256,1.1660375215113163,-0.03003007291154063,-3.9597272634506226,0.1992187535855919,80,0.2,0.4894346594810486,-0.3721965551376343
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,15.225289344787598,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,20.0,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,16.66666603088379,20.0,20.0,18.270347595214844,18.270347595214844,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
