custom/best_energy,env63/episode_return_disc,env60/episode_return_disc,env65/episode_return_disc,env78/episode_return_disc,env65/episode_return,env8/episode_return,env6/episode_return,env74/episode_return_disc,env69/episode_return,env79/episode_return_disc,env0/episode_return_disc,env36/episode_return,env3/episode_return_disc,env30/episode_return,env19/episode_return_disc,env74/episode_return,env55/episode_return,env15/episode_return_disc,env64/episode_return_disc,env43/episode_return,env66/episode_return_disc,env52/episode_return,env77/episode_return,env10/episode_return,env27/episode_return_disc,env75/episode_return,env47/episode_return,env11/episode_return_disc,env23/episode_return,env46/episode_return_disc,env25/episode_return,env31/episode_return_disc,env50/episode_return,env39/episode_return,env34/episode_return,env39/episode_return_disc,env61/episode_return,env48/episode_return_disc,env35/episode_return_disc,env49/episode_return_disc,env24/episode_return_disc,env54/episode_return,env5/episode_return,env45/episode_return_disc,env43/episode_return_disc,env49/episode_return,env2/episode_return,env51/episode_return,env62/episode_return_disc,env12/episode_return_disc,env14/episode_return,env9/episode_return_disc,env22/episode_return_disc,env4/episode_return_disc,env3/episode_return,env61/episode_return_disc,env17/episode_return_disc,env15/episode_return,env66/episode_return,env52/episode_return_disc,env73/episode_return_disc,env50/episode_return_disc,env38/episode_return_disc,env71/episode_return_disc,env76/episode_return_disc,env36/episode_return_disc,env23/episode_return_disc,env63/episode_return,env13/episode_return_disc,env26/episode_return_disc,env27/episode_return,env33/episode_return_disc,env46/episode_return,env25/episode_return_disc,env20/episode_return,env69/episode_return_disc,env68/episode_return_disc,env48/episode_return,env9/episode_return,env10/episode_return_disc,env0/episode_return,env41/episode_return,env47/episode_return_disc,env68/episode_return,env16/episode_return,env59/episode_return,env11/episode_return,env1/episode_return,env18/episode_return_disc,env28/episode_return_disc,env1/episode_return_disc,env67/episode_return_disc,env64/episode_return,env62/episode_return,env16/episode_return_disc,env8/episode_return_disc,env53/episode_return_disc,env54/episode_return_disc,env57/episode_return_disc,env51/episode_return_disc,env78/episode_return,env58/episode_return,env77/episode_return_disc,env20/episode_return_disc,env7/episode_return,env32/episode_return,env44/episode_return,env29/episode_return_disc,env71/episode_return,env44/episode_return_disc,env6/episode_return_disc,env41/episode_return_disc,env26/episode_return,env29/episode_return,env58/episode_return_disc,env17/episode_return,env33/episode_return,env40/episode_return,env21/episode_return,env32/episode_return_disc,env12/episode_return,env19/episode_return,env35/episode_return,env45/episode_return,env28/episode_return,env73/episode_return,env42/episode_return,env2/episode_return_disc,env4/episode_return,env59/episode_return_disc,env70/episode_return_disc,env24/episode_return,env31/episode_return,env30/episode_return_disc,env72/episode_return_disc,env53/episode_return,env76/episode_return,env13/episode_return,env14/episode_return_disc,env34/episode_return_disc,env37/episode_return,env56/episode_return_disc,env67/episode_return,env57/episode_return,env38/episode_return,env40/episode_return_disc,env72/episode_return,env21/episode_return_disc,env70/episode_return,env79/episode_return,env18/episode_return,env60/episode_return,env56/episode_return,env42/episode_return_disc,env37/episode_return_disc,env22/episode_return,env7/episode_return_disc,env75/episode_return_disc,env55/episode_return_disc,env5/episode_return_disc,time/total_timesteps,eval/mean_ep_length,eval/mean_reward,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/learning_rate
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,13.050248146057129,15.225289344787598,15.225289344787598,16.66666603088379,20.0,16.66666603088379,18.270347595214844,16.66666603088379,15.225289344787598,8.304702758789062,16.66666603088379,18.270347595214844,20.0,22.837934494018555,20.0,16.66666603088379,18.270347595214844,15.225289344787598,25.0,18.270347595214844,20.0,16.66666603088379,20.0,15.225289344787598,20.0,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,18.270347595214844,20.0,20.0,20.0,18.270347595214844,16.66666603088379,18.270347595214844,18.270347595214844,18.270347595214844,15.225289344787598,16.66666603088379,20.0,18.270347595214844,22.837934494018555,20.0,20.0,20.0,18.270347595214844,15.225289344787598,20.0,15.225289344787598,15.225289344787598,15.225289344787598,20.0,15.225289344787598,18.270347595214844,20.0,20.0,18.270347595214844,15.225289344787598,18.270347595214844,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,18.270347595214844,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,20.0,16.66666603088379,18.270347595214844,9.090909004211426,20.0,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,20.0,18.270347595214844,15.225289344787598,18.270347595214844,15.225289344787598,16.66666603088379,20.0,15.225289344787598,18.270347595214844,18.270347595214844,15.225289344787598,18.270347595214844,18.270347595214844,16.66666603088379,25.0,15.225289344787598,15.225289344787598,25.0,16.66666603088379,20.0,22.837934494018555,16.66666603088379,18.270347595214844,15.225289344787598,18.270347595214844,16.66666603088379,25.0,22.837934494018555,20.0,16.66666603088379,9.090909004211426,16.66666603088379,15.225289344787598,16.66666603088379,25.0,20.0,20.0,16.66666603088379,16.66666603088379,16.66666603088379,18.270347595214844,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,20.0,18.270347595214844,18.270347595214844,20.0,16.66666603088379,20.0,18.270347595214844,18.270347595214844,20.0,15.225289344787598,16.66666603088379,20.0,16.66666603088379,8.304702758789062,20.0,15.225289344787598,16.66666603088379,16.66666603088379,20.0,14.285714149475098,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,22.837934494018555,18.270347595214844,15.225289344787598,18.270347595214844,28800,10.0,17.904589539999996,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,,,18.308008819999998,6,18,4767,10.0,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1.8000768423080444,3.212897300720215,0.4590566158294678,0.2,0.1715625031851232,0.02047297,-4.024338561296463,-0.033456968620885166,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.270347595214844,18.270347595214844,2.1244590282440186,18.270347595214844,2.3255813121795654,20.0,20.0,22.837934494018555,20.0,15.225289344787598,22.837934494018555,16.66666603088379,22.837934494018555,16.66666603088379,18.270347595214844,25.0,9.090909004211426,18.270347595214844,18.270347595214844,16.66666603088379,15.225289344787598,20.0,16.66666603088379,20.0,22.837934494018555,20.0,16.66666603088379,18.270347595214844,20.0,15.225289344787598,16.66666603088379,15.225289344787598,20.0,20.0,16.66666603088379,18.270347595214844,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,20.0,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,20.0,16.66666603088379,15.225289344787598,15.225289344787598,20.0,18.270347595214844,15.225289344787598,18.270347595214844,25.0,15.225289344787598,15.225289344787598,20.0,16.66666603088379,18.270347595214844,15.225289344787598,18.270347595214844,9.135173797607422,18.270347595214844,15.225289344787598,15.225289344787598,18.270347595214844,20.0,22.837934494018555,22.837934494018555,25.0,15.225289344787598,16.66666603088379,15.225289344787598,20.0,18.270347595214844,15.225289344787598,16.66666603088379,20.0,18.270347595214844,25.0,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,20.0,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,20.0,16.66666603088379,15.225289344787598,18.270347595214844,18.270347595214844,18.270347595214844,15.225289344787598,15.225289344787598,20.0,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,12.5,16.66666603088379,18.270347595214844,20.0,15.225289344787598,18.270347595214844,15.225289344787598,25.0,20.0,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,11.418967247009277,16.66666603088379,20.0,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,18.270347595214844,20.0,15.225289344787598,18.270347595214844,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,20.0,16.66666603088379,25.0,18.270347595214844,15.225289344787598,25.0,15.225289344787598,16.66666603088379,16.66666603088379,10.0,15.225289344787598,16.66666603088379,15.225289344787598,20.0,16.66666603088379,16.66666603088379,20.0,16.66666603088379,15.225289344787598,22.837934494018555,16.66666603088379,15.225289344787598,18.270347595214844,8.304702758789062,15.225289344787598,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,18.270347595214844,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,18.270347595214844,20.0,15.225289344787598,18.270347595214844,16.66666603088379,15.225289344787598,20.0,15.225289344787598,20.0,20.0,15.225289344787598,18.270347595214844,20.0,15.225289344787598,20.0,16.66666603088379,20.0,18.270347595214844,20.0,16.66666603088379,18.270347595214844,20.0,2.4039931297302246,20.0,18.270347595214844,20.0,20.0,20.0,18.270347595214844,25.0,18.270347595214844,18.270347595214844,10.150193214416504,15.225289344787598,16.66666603088379,20.0,18.270347595214844,18.270347595214844,11.11111068725586,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,20.0,18.270347595214844,15.225289344787598,2.7682344913482666,16.66666603088379,22.837934494018555,18.270347595214844,16.66666603088379,16.66666603088379,18.270347595214844,15.225289344787598,18.270347595214844,18.270347595214844,18.270347595214844,15.225289344787598,15.225289344787598,18.270347595214844,16.66666603088379,18.270347595214844,15.225289344787598,20.0,15.225289344787598,2.6315789222717285,18.270347595214844,20.0,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,16.66666603088379,15.225289344787598,20.0,20.0,20.0,20.0,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,18.270347595214844,20.0,16.66666603088379,18.270347595214844,15.225289344787598,15.225289344787598,15.225289344787598,18.270347595214844,15.225289344787598,16.66666603088379,20.0,15.225289344787598,18.270347595214844,20.0,25.0,25.0,15.225289344787598,20.0,22.837934494018555,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,18.270347595214844,20.0,16.66666603088379,20.0,20.0,22.837934494018555,16.66666603088379,16.66666603088379,20.0,20.0,16.66666603088379,16.66666603088379,20.0,15.225289344787598,3.0303030014038086,18.270347595214844,10.150193214416504,16.66666603088379,20.0,18.270347595214844,18.270347595214844,16.66666603088379,16.66666603088379,20.0,18.270347595214844,18.270347595214844,20.0,15.225289344787598,20.0,20.0,20.0,18.270347595214844,20.0,18.270347595214844,11.11111068725586,16.66666603088379,16.66666603088379,20.0,16.66666603088379,18.270347595214844,18.270347595214844,16.66666603088379,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,30400,10.0,18.55277795,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30400,,,18.135430319999998,6,19,4900,10.0,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,1.0056040287017822,3.7135218560695646,0.5972718894481659,0.2,0.08281250066356734,0.012170061,-3.9467215657234194,-0.0295076879690896,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15.225289344787598,18.270347595214844,22.837934494018555,22.837934494018555,25.0,20.0,20.0,15.225289344787598,16.66666603088379,22.837934494018555,15.225289344787598,20.0,22.837934494018555,16.66666603088379,18.270347595214844,16.66666603088379,16.66666603088379,22.837934494018555,15.225289344787598,20.0,18.270347595214844,25.0,16.66666603088379,25.0,18.270347595214844,20.0,20.0,15.225289344787598,20.0,18.270347595214844,16.66666603088379,18.270347595214844,16.66666603088379,20.0,20.0,18.270347595214844,20.0,18.270347595214844,15.225289344787598,18.270347595214844,15.225289344787598,20.0,25.0,15.225289344787598,18.270347595214844,20.0,16.66666603088379,16.66666603088379,18.270347595214844,18.270347595214844,16.66666603088379,15.225289344787598,22.837934494018555,15.225289344787598,25.0,18.270347595214844,18.270347595214844,25.0,20.0,22.837934494018555,15.225289344787598,15.225289344787598,15.225289344787598,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,16.66666603088379,15.225289344787598,15.225289344787598,20.0,15.225289344787598,20.0,15.225289344787598,20.0,15.225289344787598,15.225289344787598,20.0,16.66666603088379,22.837934494018555,16.66666603088379,20.0,18.270347595214844,16.66666603088379,16.66666603088379,20.0,16.66666603088379,20.0,2.537548303604126,15.225289344787598,18.270347595214844,15.225289344787598,16.66666603088379,20.0,15.225289344787598,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,15.225289344787598,25.0,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,16.66666603088379,20.0,15.225289344787598,20.0,18.270347595214844,18.270347595214844,18.270347595214844,16.66666603088379,16.66666603088379,15.225289344787598,20.0,16.66666603088379,16.66666603088379,25.0,15.225289344787598,20.0,20.0,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,20.0,15.225289344787598,16.66666603088379,18.270347595214844,22.837934494018555,16.66666603088379,20.0,15.225289344787598,15.225289344787598,20.0,20.0,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,22.837934494018555,16.66666603088379,20.0,16.66666603088379,15.225289344787598,16.66666603088379,22.837934494018555,25.0,25.0,2.777777671813965,20.0,25.0,18.270347595214844,15.225289344787598,25.0,15.225289344787598,18.270347595214844,15.225289344787598,22.837934494018555,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
